,tripid,prediction
3218,220715875,1
3219,215391012,1
3220,217108054,1
3221,215486787,1
3222,216119884,1
3223,217576015,1
3224,217683493,1
3225,215486549,1
3226,216997405,1
3227,222200976,1
3228,214748102,1
3229,214856001,0
3230,214760806,1
3231,216588926,1
3232,219009714,1
3233,220964573,1
3234,220846444,1
3235,219418453,1
3236,218339332,1
3237,214989797,1
3238,214521664,1
3239,215846488,0
3240,220695591,1
3241,215181412,1
3242,219407729,1
3243,216039364,1
3244,214551532,1
3245,220546415,1
3246,215403168,1
3247,218148566,1
3248,215712443,1
3249,213323824,1
3250,214807110,1
3251,221953287,1
3252,218002366,1
3253,216884941,1
3254,221181931,1
3255,214933964,1
3256,218152249,1
3257,222060263,1
3258,216755531,1
3259,214798809,1
3260,215121803,1
3261,222600686,1
3262,222267668,0
3263,222470289,1
3264,220408768,1
3265,221147921,1
3266,218037141,1
3267,214209280,1
3268,214461606,1
3269,213809706,1
3270,213305594,1
3271,221668349,0
3272,214831266,1
3273,218086243,1
3274,213769544,1
3275,214272409,1
3276,213421927,1
3277,213727329,1
3278,218178274,1
3279,219542981,1
3280,221866336,1
3281,222156973,1
3282,214115647,1
3283,222837330,1
3284,218943661,1
3285,213689590,1
3286,214838046,1
3287,222373172,1
3288,221445989,0
3289,218131170,1
3290,220645317,1
3291,217125964,1
3292,217396323,1
3293,215845383,1
3294,220446272,1
3295,216608744,1
3296,217106860,1
3297,218712457,0
3298,219093019,0
3299,214740798,1
3300,219174016,1
3301,217412604,1
3302,218126912,0
3303,217599184,1
3304,216849137,1
3305,218611711,1
3306,220302750,1
3307,214557970,1
3308,221182403,1
3309,218755672,1
3310,222197056,1
3311,220221102,1
3312,220756616,1
3313,215375864,1
3314,220219727,1
3315,218522942,1
3316,221550641,1
3317,217522575,1
3318,217247827,1
3319,217974083,1
3320,218101953,1
3321,219768258,1
3322,222507675,1
3323,214782773,1
3324,218172631,1
3325,217183200,1
3326,214763902,0
3327,215779455,1
3328,213983552,1
3329,217890585,1
3330,213446713,1
3331,217176399,1
3332,221130618,1
3333,218028326,1
3334,215580170,0
3335,217678521,1
3336,214603071,1
3337,220811850,1
3338,215717770,1
3339,222780580,1
3340,214825361,1
3341,214736910,1
3342,217524577,1
3343,222476233,1
3344,221459953,1
3345,220022031,1
3346,220290241,1
3347,217918519,1
3348,214518495,1
3349,216957165,1
3350,214399282,1
3351,219602715,1
3352,216264843,1
3353,217438081,1
3354,219987008,1
3355,218120659,1
3356,216487940,1
3357,216484368,1
3358,222063373,1
3359,221341087,1
3360,221796437,1
3361,219925421,1
3362,222176300,1
3363,217958133,1
3364,217318659,1
3365,219206313,1
3366,219372611,1
3367,220211236,1
3368,214189700,1
3369,218047040,0
3370,219145569,1
3371,222342196,1
3372,222346105,1
3373,221422724,1
3374,214806438,1
3375,216582948,1
3376,217969077,1
3377,218816645,1
3378,222193747,0
3379,213396082,1
3380,222770693,1
3381,217418207,1
3382,217870170,1
3383,215298482,1
3384,218727722,1
3385,219104555,1
3386,213885691,1
3387,221989732,1
3388,221561048,1
3389,217297106,1
3390,216618496,1
3391,213614578,1
3392,220617718,1
3393,216321500,0
3394,222615829,1
3395,222753623,1
3396,214330075,0
3397,215090208,1
3398,219830310,1
3399,214944400,1
3400,222211485,1
3401,218827703,1
3402,221536876,1
3403,217662907,1
3404,213574605,1
3405,216347772,1
3406,217712808,1
3407,219744532,1
3408,218268513,1
3409,216169679,1
3410,218501757,1
3411,215888555,1
3412,218031126,1
3413,214329722,1
3414,213893972,0
3415,222358486,1
3416,219175095,1
3417,216912979,1
3418,221556223,1
3419,213310221,1
3420,219553770,1
3421,217155826,1
3422,213755659,1
3423,220330127,1
3424,215343882,1
3425,220894604,0
3426,218191818,1
3427,222849083,1
3428,218202225,1
3429,217621572,0
3430,214290668,1
3431,218558650,1
3432,215196870,0
3433,220234737,1
3434,217910051,1
3435,219765265,1
3436,220046955,1
3437,214141654,1
3438,215726759,1
3439,214756177,1
3440,219068182,1
3441,218984177,1
3442,213944931,1
3443,218535108,1
3444,215582708,0
3445,216885922,1
3446,215289068,1
3447,217120827,1
3448,221676848,1
3449,214785000,1
3450,216031325,1
3451,217787059,1
3452,220563329,1
3453,221255729,1
3454,214115214,1
3455,222420088,1
3456,216599850,1
3457,216661371,1
3458,214299462,1
3459,218709785,0
3460,219304292,1
3461,213399449,1
3462,217407736,1
3463,217884375,1
3464,217400525,1
3465,221454459,1
3466,221715188,1
3467,219593169,1
3468,221930021,1
3469,217096156,1
3470,219098894,1
3471,216443341,1
3472,218751630,1
3473,221602432,1
3474,222209577,1
3475,219507187,1
3476,215924147,1
3477,218014422,1
3478,213702190,1
3479,213459278,0
3480,218650651,1
3481,220721749,1
3482,217092104,1
3483,217410080,1
3484,216655623,1
3485,217865824,1
3486,215882848,1
3487,217285756,1
3488,214793615,1
3489,222197058,1
3490,218770194,1
3491,222822503,0
3492,213331424,1
3493,218154300,1
3494,217509499,1
3495,219724642,1
3496,222608457,1
3497,221490293,1
3498,213319587,1
3499,218058042,1
3500,219190607,1
3501,216344693,1
3502,221927797,1
3503,214337201,1
3504,214459987,1
3505,219807425,1
3506,220008991,1
3507,214031242,1
3508,222267831,1
3509,218574028,1
3510,215236671,1
3511,221254848,1
3512,220037197,1
3513,221481412,1
3514,217147649,1
3515,216085641,1
3516,214714962,1
3517,214038415,1
3518,214323825,1
3519,216977733,1
3520,216944519,0
3521,214746613,1
3522,222171299,1
3523,222699815,1
3524,214119002,0
3525,216583768,1
3526,215827690,1
3527,217239215,1
3528,213487018,0
3529,215989647,1
3530,214541987,1
3531,219597872,1
3532,215533641,1
3533,213926047,1
3534,214933807,1
3535,214765688,1
3536,214595524,1
3537,213994636,1
3538,220075684,1
3539,222591413,1
3540,217559432,0
3541,221944354,1
3542,213335557,1
3543,216464908,1
3544,221263557,1
3545,216840024,0
3546,214766396,1
3547,220251004,0
3548,213635111,1
3549,213377330,1
3550,222501244,1
3551,219390578,1
3552,217613355,1
3553,218712313,1
3554,220307414,1
3555,216091529,1
3556,220176051,0
3557,217616662,1
3558,213366354,1
3559,222582609,1
3560,213545933,0
3561,222592376,1
3562,217200820,1
3563,221130138,1
3564,217609360,1
3565,215222917,0
3566,216565707,1
3567,216927449,1
3568,214072162,1
3569,219545769,1
3570,214493280,1
3571,219607390,1
3572,222598426,1
3573,215122837,1
3574,220640757,0
3575,216024480,0
3576,222067444,1
3577,213584766,1
3578,221865604,1
3579,218499271,1
3580,214936035,1
3581,216781813,1
3582,214253750,1
3583,219583924,1
3584,216209765,1
3585,219321552,1
3586,216213396,0
3587,221087407,1
3588,214713285,1
3589,215511234,1
3590,221900910,1
3591,218646850,1
3592,221837626,1
3593,219117819,1
3594,218258927,1
3595,218806046,0
3596,214525691,1
3597,216398691,1
3598,222247428,1
3599,214703169,0
3600,214769444,0
3601,214033497,1
3602,219476117,1
3603,219083257,1
3604,220648883,1
3605,217998063,1
3606,222630332,1
3607,222807232,0
3608,217827674,0
3609,213837785,1
3610,220141241,1
3611,217934989,0
3612,214320876,1
3613,219433970,0
3614,221493868,1
3615,213881200,1
3616,214467318,1
3617,220564940,1
3618,216646476,1
3619,215438085,1
3620,214944978,1
3621,215271086,1
3622,221975537,1
3623,217461408,1
3624,222565323,1
3625,217602200,0
3626,220278386,1
3627,218625122,1
3628,214765981,1
3629,217569353,1
3630,220206358,1
3631,214304426,1
3632,214788048,1
3633,220645932,1
3634,213606719,0
3635,213526348,1
3636,220336766,1
3637,222574265,0
3638,221826493,0
3639,217994104,1
3640,213546203,1
3641,222214751,1
3642,220753842,1
3643,220467514,1
3644,221496181,1
3645,218853278,1
3646,219146425,1
3647,214800654,1
3648,214992624,1
3649,221364850,1
3650,214969400,1
3651,221595045,1
3652,218563183,1
3653,218610986,0
3654,217423122,1
3655,222551949,1
3656,216971833,0
3657,218652660,1
3658,215339496,0
3659,219979520,1
3660,213961593,1
3661,216829911,1
3662,219157454,1
3663,222552483,1
3664,213327295,1
3665,217487365,1
3666,215942776,1
3667,217845315,1
3668,219058584,1
3669,217241532,1
3670,221041091,1
3671,215280339,1
3672,217603404,1
3673,222538191,1
3674,214226713,0
3675,214298017,1
3676,219363827,1
3677,217158913,1
3678,213298687,1
3679,214608709,0
3680,218379434,1
3681,215134192,0
3682,222433293,1
3683,221423726,1
3684,214936415,1
3685,217081653,1
3686,218765610,1
3687,219489912,0
3688,216829239,1
3689,214424712,0
3690,221098344,1
3691,217430701,1
3692,222596971,1
3693,221137949,1
3694,220680240,1
3695,217978547,1
3696,215432464,1
3697,213920380,1
3698,214450378,1
3699,222649679,1
3700,213683068,1
3701,220432694,1
3702,214342007,1
3703,215530067,1
3704,217686080,1
3705,213894338,1
3706,222167016,1
3707,217405619,1
3708,222205437,1
3709,216347830,1
3710,222142287,1
3711,216339754,1
3712,214724905,1
3713,217085138,1
3714,215511034,1
3715,214781448,0
3716,216227154,1
3717,220377838,1
3718,213815971,1
3719,218096436,1
3720,219538565,1
3721,221620153,1
3722,215263689,0
3723,214758873,1
3724,218809120,0
3725,220772333,1
3726,218393140,1
3727,214227080,1
3728,214009161,1
3729,214662750,1
3730,220705756,1
3731,222495919,1
3732,218993978,1
3733,213763862,1
3734,215042211,1
3735,217506238,1
3736,214157770,1
3737,217488042,1
3738,219296752,1
3739,221043579,1
3740,221103050,1
3741,217282562,1
3742,222198018,1
3743,221186586,1
3744,221915167,1
3745,217183267,1
3746,214677995,1
3747,217173351,1
3748,220707419,1
3749,215261179,1
3750,216657318,1
3751,216701923,0
3752,213381247,1
3753,215921133,1
3754,217415239,1
3755,216291690,1
3756,217288510,1
3757,217852802,1
3758,217068819,1
3759,217897465,0
3760,213400319,1
3761,216834813,1
3762,216292403,1
3763,217139189,1
3764,219012585,1
3765,217622755,1
3766,214726712,1
3767,214923357,1
3768,215490422,1
3769,218135017,1
3770,217800649,1
3771,217979216,1
3772,220223832,1
3773,216007177,1
3774,221982105,1
3775,216644082,1
3776,215948557,1
3777,214582169,1
3778,217163314,1
3779,217020550,1
3780,219883372,1
3781,220554158,1
3782,221101268,1
3783,217895937,1
3784,215777086,1
3785,219565111,1
3786,219660873,1
3787,214997646,1
3788,215483881,1
3789,221834895,1
3790,221199276,1
3791,215834935,1
3792,219814149,1
3793,219759758,1
3794,222661798,1
3795,218885676,1
3796,214816620,1
3797,216345223,0
3798,222285605,1
3799,213544483,1
3800,213682799,1
3801,219914383,1
3802,222316874,1
3803,222686303,1
3804,216205696,1
3805,216016531,1
3806,220323598,1
3807,218475299,1
3808,217195703,1
3809,219031022,1
3810,217459577,1
3811,220783015,1
3812,222522878,1
3813,216426966,1
3814,214519846,1
3815,217773057,1
3816,220114523,1
3817,220195705,1
3818,221779448,1
3819,217647869,1
3820,221544878,1
3821,219966733,1
3822,213493954,1
3823,219433273,1
3824,220512869,1
3825,214560038,1
3826,215757045,1
3827,220271659,1
3828,218893473,1
3829,215911148,1
3830,216765593,1
3831,221705192,0
3832,220945640,1
3833,216497520,1
3834,215125477,1
3835,219295854,1
3836,220670593,1
3837,222554849,0
3838,219516599,1
3839,220734024,1
3840,215504354,1
3841,219612097,1
3842,220425479,1
3843,213444604,1
3844,220093113,1
3845,221226042,1
3846,216485576,1
3847,213993309,1
3848,214958603,1
3849,216762085,1
3850,217845591,1
3851,219456221,1
3852,214851866,1
3853,219579349,1
3854,219294278,1
3855,222571498,1
3856,219305959,1
3857,218938763,1
3858,221637394,1
3859,217758820,1
3860,219614009,1
3861,214048364,1
3862,220627710,1
3863,217005743,1
3864,218561552,1
3865,218005843,1
3866,215589840,1
3867,216459943,1
3868,219816064,1
3869,222701107,1
3870,218755496,1
3871,222713213,1
3872,217148912,1
3873,217163282,1
3874,214997887,1
3875,221726456,1
3876,215676591,1
3877,219008173,1
3878,218890485,1
3879,220862915,1
3880,221869931,1
3881,215778506,1
3882,220349546,1
3883,218804823,1
3884,217185554,1
3885,215275147,1
3886,216770804,1
3887,221257818,1
3888,214228458,1
3889,222120643,1
3890,218064369,1
3891,218349076,1
3892,219610887,1
3893,216490946,0
3894,222166183,1
3895,214395957,1
3896,222543403,1
3897,215634721,1
3898,218576433,1
3899,216950998,1
3900,220477051,1
3901,219794758,1
3902,222724665,1
3903,221798530,1
3904,213497119,1
3905,221975556,1
3906,219294526,1
3907,220026415,1
3908,217034841,1
3909,220260353,1
3910,221236687,1
3911,214333810,1
3912,221881764,1
3913,214375941,0
3914,217464556,1
3915,216210398,1
3916,215159669,1
3917,221791427,1
3918,217528109,1
3919,219157266,1
3920,218633116,1
3921,218182130,1
3922,221409559,1
3923,221137901,1
3924,222181520,1
3925,218493464,1
3926,219387513,1
3927,216973945,1
3928,219331627,1
3929,218616305,1
3930,221809768,1
3931,217032062,1
3932,214805790,1
3933,221864548,1
3934,222687190,1
3935,219493933,1
3936,221214245,0
3937,221337806,1
3938,221625569,1
3939,220151313,0
3940,217009355,0
3941,214464432,0
3942,217747391,1
3943,222207024,1
3944,215466786,1
3945,222330127,1
3946,221113583,1
3947,221741958,1
3948,216774294,1
3949,213381743,1
3950,218772942,1
3951,216225404,1
3952,217763526,1
3953,216935020,1
3954,222004548,1
3955,217237856,1
3956,219758266,0
3957,217872148,1
3958,215751772,1
3959,213871952,1
3960,213669669,1
3961,220837018,1
3962,213772535,0
3963,222141641,1
3964,220385413,1
3965,218835845,1
3966,215777323,1
3967,215990915,1
3968,217872208,1
3969,214438550,1
3970,221943193,0
3971,218257959,1
3972,221475023,1
3973,220459733,1
3974,220463347,1
3975,214216733,0
3976,221324541,0
3977,214206542,1
3978,213324136,1
3979,219509626,1
3980,215506097,0
3981,221330813,1
3982,217595471,1
3983,220553316,1
3984,216475885,1
3985,219039687,1
3986,215368875,1
3987,222482901,1
3988,221430537,1
3989,215272040,1
3990,219382571,1
3991,222145123,1
3992,219810864,1
3993,218397869,1
3994,214850548,1
3995,216015821,0
3996,220415147,0
3997,216337346,1
3998,217039870,1
3999,220215328,1
4000,221315558,1
4001,215859634,1
4002,216434550,1
4003,222117624,1
4004,217036268,1
4005,218575205,1
4006,215146117,1
4007,221711994,1
4008,218246046,1
4009,220750960,1
4010,215856970,0
4011,222566516,1
4012,222584602,1
4013,216194996,1
4014,216377192,0
4015,214338487,0
4016,221852142,1
4017,217482852,1
4018,218386253,1
4019,219908249,1
4020,222597423,1
4021,220631067,1
4022,218472561,1
4023,216028237,1
4024,221168355,0
4025,216539224,1
4026,217803646,1
4027,220991438,1
4028,222063156,1
4029,215925904,0
4030,215434151,1
4031,215341156,1
4032,221328828,1
4033,216908967,1
4034,213529537,1
4035,221854058,1
4036,218114427,1
4037,217260797,1
4038,221517221,1
4039,216999847,1
4040,221927211,1
4041,216506007,1
4042,220206400,1
4043,219535838,0
4044,220472017,1
4045,217307389,1
4046,218948530,1
4047,221066555,1
4048,221276631,1
4049,215023461,1
4050,219633176,1
4051,221029495,1
4052,213937326,1
4053,215537681,0
4054,217264920,1
4055,217397574,1
4056,217085188,1
4057,214899010,1
4058,222729486,1
4059,217394411,1
4060,219074027,1
4061,219898305,1
4062,216040847,1
4063,213496089,1
4064,218364829,1
4065,217886237,1
4066,219673392,1
4067,217464904,1
4068,215035786,1
4069,213343683,1
4070,219395230,1
4071,218938653,1
4072,217173401,1
4073,219034504,1
4074,216773148,1
4075,220581598,1
4076,215043031,1
4077,217449684,1
4078,215998091,1
4079,219916014,1
4080,222702360,1
4081,221818606,1
4082,219129732,1
4083,217950510,1
4084,218687743,1
4085,216421845,1
4086,215424369,1
4087,213375619,1
4088,217319681,1
4089,222592040,1
4090,220665793,1
4091,222288108,1
4092,218961130,1
4093,217285580,1
4094,221576686,1
4095,220230449,1
4096,217131379,1
4097,217045512,1
4098,220141658,1
4099,216753580,1
4100,216853211,1
4101,218355170,1
4102,217759414,1
4103,222534633,1
4104,214470531,1
4105,217562172,1
4106,218025773,1
4107,219551820,1
4108,217899441,1
4109,214128029,0
4110,217411164,0
4111,218031384,1
4112,219891359,1
4113,221275043,1
4114,221149210,1
4115,214965195,1
4116,221172888,1
4117,217452420,1
4118,213920974,1
4119,213317742,1
4120,216505506,1
4121,217189420,1
4122,220402249,1
4123,219931297,1
4124,218364470,1
4125,216056550,1
4126,220459654,0
4127,218225998,1
4128,214825953,1
4129,221020017,1
4130,219905104,1
4131,219413630,1
4132,214675271,1
4133,219384799,1
4134,216375442,1
4135,221753455,1
4136,219580900,1
4137,215535363,1
4138,221022686,1
4139,222858691,1
4140,216020368,1
4141,217318107,1
4142,219422099,1
4143,215616981,1
4144,221656017,1
4145,215255734,0
4146,217728566,1
4147,222730934,1
4148,214101154,1
4149,215037766,1
4150,217884631,1
4151,217057894,0
4152,220532249,1
4153,222586168,1
4154,222599275,1
4155,217578556,1
4156,220108429,1
4157,218258997,1
4158,217731128,1
4159,218341200,1
4160,219661835,1
4161,216009496,1
4162,219674061,1
4163,219820528,1
4164,221141298,1
4165,221076953,1
4166,220348742,1
4167,220203860,1
4168,221434747,1
4169,216411211,1
4170,218628835,1
4171,218510069,1
4172,214116233,0
4173,217735033,1
4174,213928404,1
4175,218167100,1
4176,219112120,1
4177,216606193,1
4178,216666637,1
4179,215576323,1
4180,214704740,1
4181,221880756,1
4182,219548169,1
4183,222285490,1
4184,221468088,1
4185,217671723,1
4186,215634880,1
4187,215773870,1
4188,213327152,1
4189,216819949,1
4190,216682024,1
4191,219481292,1
4192,220162185,1
4193,217198523,1
4194,222750149,1
4195,222275821,1
4196,222698094,0
4197,214029051,1
4198,216209595,1
4199,217817400,1
4200,217726057,1
4201,219003987,0
4202,218452876,1
4203,213874618,1
4204,221164949,1
4205,219534194,1
4206,213382095,0
4207,217658945,1
4208,217228160,1
4209,214518680,1
4210,219993758,1
4211,219624139,1
4212,221261346,1
4213,213803596,1
4214,217985023,1
4215,217572619,1
4216,219510837,1
4217,217109520,1
4218,215762630,1
4219,215843211,1
4220,221853693,1
4221,214115536,1
4222,220610496,1
4223,222292865,1
4224,221899828,1
4225,216780270,0
4226,218904194,1
4227,217295654,1
4228,213580695,1
4229,214073183,1
4230,213284604,1
4231,215363193,1
4232,215164461,1
4233,219699857,1
4234,217041238,1
4235,217709044,1
4236,221766965,1
4237,214642554,1
4238,217378499,0
4239,215440472,1
4240,214107909,1
4241,222643719,0
4242,221073578,1
4243,222689193,1
4244,220164174,1
4245,214799435,0
4246,214810487,1
4247,218264636,1
4248,217488107,1
4249,221989520,1
4250,217039214,1
4251,216561650,1
4252,218988534,1
4253,220773936,1
4254,222575753,1
4255,220476682,1
4256,216868230,1
4257,213544154,1
4258,213559617,0
4259,222629959,1
4260,213339040,1
4261,213333610,1
4262,213707041,1
4263,219520932,1
4264,222243043,1
4265,217399468,1
4266,220656084,1
4267,216038981,1
4268,221906574,1
4269,219959014,1
4270,222277516,0
4271,220240599,1
4272,218729614,1
4273,222537006,1
4274,222705883,1
4275,221221860,1
4276,216651192,1
4277,216352489,0
4278,213880072,1
4279,215900632,0
4280,217778422,1
4281,219384615,0
4282,218725962,1
4283,214917319,0
4284,222373217,1
4285,221482110,1
4286,218577693,1
4287,214571333,1
4288,217441461,1
4289,217574443,1
4290,218566591,1
4291,213557012,1
4292,219928729,1
4293,214203304,1
4294,213887949,1
4295,218900158,1
4296,221904627,1
4297,216875067,1
4298,217749024,1
4299,216494825,1
4300,222539353,1
4301,221364897,1
4302,216430897,1
4303,221951435,0
4304,221227619,0
4305,216954820,1
4306,222476882,1
4307,214750347,1
4308,215327179,1
4309,219767985,1
4310,221614014,1
4311,216540666,1
4312,220104970,1
4313,221292923,0
4314,218863401,1
4315,215792403,1
4316,215503689,1
4317,222725040,1
4318,218646106,1
4319,217265498,1
4320,222634006,0
4321,214747226,1
4322,219605933,1
4323,222135483,1
4324,222266501,1
4325,213327454,1
4326,218732656,1
4327,214881841,1
4328,217134001,1
4329,215914220,1
4330,214138948,1
4331,216965463,0
4332,215369783,1
4333,218127681,1
4334,216020374,1
4335,216693554,1
4336,217401366,1
4337,215040265,1
4338,221116603,1
4339,220757116,1
4340,213426697,1
4341,213921349,1
4342,214468954,1
4343,218489096,1
4344,214317999,1
4345,216797508,1
4346,217730564,1
4347,215146931,1
4348,216475957,0
4349,218051820,0
4350,220961146,1
4351,215809706,1
4352,222370629,1
4353,217728627,1
4354,221701700,1
4355,218393494,1
4356,221277574,1
4357,213773422,0
4358,213891470,1
4359,222788045,1
4360,216195805,1
4361,219874673,1
4362,219630329,1
4363,220795767,1
4364,222256496,1
4365,218147968,1
4366,213684614,1
4367,217622464,1
4368,221796236,1
4369,221458643,1
4370,215970655,1
4371,222268537,0
4372,214811898,0
4373,213944247,1
4374,216589580,1
4375,217742382,1
4376,222716627,1
4377,213308616,1
4378,217048868,1
4379,213495672,1
4380,218998731,1
4381,219624417,1
4382,220270732,1
4383,216577740,0
4384,222737597,1
4385,218677013,1
4386,219149726,1
4387,215680021,1
4388,213840905,1
4389,215679868,1
4390,218050830,1
4391,218524234,0
4392,220166946,1
4393,220222969,1
4394,220879197,1
4395,218934502,1
4396,221929749,1
4397,213468881,1
4398,222073719,1
4399,218101551,1
4400,222728216,1
4401,220257852,1
4402,214469800,1
4403,219253108,1
4404,222056273,0
4405,220029819,1
4406,215983063,1
4407,220983305,1
4408,217084127,1
4409,219749073,1
4410,216082178,1
4411,217820527,1
4412,219817779,1
4413,216382368,1
4414,217031951,1
4415,220107838,1
4416,215124876,1
4417,220060579,1
4418,219673331,1
4419,216984762,1
4420,215567556,1
4421,215763333,1
4422,219989456,1
4423,215036848,1
4424,222305142,1
4425,215835297,1
4426,217165078,1
4427,218838674,1
4428,222435537,1
4429,222469350,1
4430,219159133,1
4431,213746474,1
4432,218964368,1
4433,222690276,1
4434,216653649,1
4435,213471790,1
4436,220162585,1
4437,218714879,1
4438,221297905,1
4439,214284936,0
4440,216466049,1
4441,215412648,1
4442,216969196,1
4443,219603245,1
4444,214797436,1
4445,221683094,0
4446,220016204,0
4447,219411522,1
4448,215110117,1
4449,216027194,1
4450,217548115,1
4451,214189033,1
4452,216476913,0
4453,219946276,1
4454,219127111,1
4455,217615092,1
4456,215581620,1
4457,217493092,1
4458,216613862,1
4459,218922035,1
4460,217557575,1
4461,215786350,1
4462,217804934,1
4463,219719965,1
4464,214072957,1
4465,216234832,1
4466,222564178,1
4467,221568881,1
4468,222638780,1
4469,216609669,1
4470,213453031,1
4471,221765532,1
4472,222580254,1
4473,218394331,1
4474,219494066,1
4475,215365814,1
4476,215285223,1
4477,219352139,1
4478,221654348,1
4479,218169855,1
4480,222514462,1
4481,216443405,1
4482,218563461,1
4483,221591174,1
4484,214797021,0
4485,217121330,1
4486,216095287,1
4487,213314867,1
4488,219878386,1
4489,215869836,1
4490,219616130,0
4491,214812352,1
4492,220807812,1
4493,220442970,1
4494,214600069,1
4495,213575610,1
4496,214291275,1
4497,214975010,0
4498,218723400,1
4499,220772953,1
4500,219659006,1
4501,219466700,1
4502,222352728,0
4503,220817037,1
4504,218757039,1
4505,222854061,1
4506,215123638,1
4507,221602047,1
4508,216939692,1
4509,222191017,1
4510,214304814,1
4511,220417930,1
4512,216494319,1
4513,214371928,1
4514,221473944,0
4515,217302372,1
4516,216330575,1
4517,217069322,1
4518,222216494,1
4519,217193368,1
4520,215266882,1
4521,220457040,1
4522,222753086,1
4523,219357041,1
4524,222242771,1
4525,216677521,1
4526,216989877,0
4527,221386903,1
4528,217328033,1
4529,219211322,1
4530,220598045,1
4531,213375133,1
4532,215483973,1
4533,219785074,0
4534,214695252,1
4535,217635769,1
4536,214850916,1
4537,213731260,1
4538,221879725,1
4539,219984482,1
4540,213398461,1
4541,222599985,1
4542,218980847,1
4543,214229249,1
4544,222484883,0
4545,221825921,1
4546,215783997,1
4547,218669397,1
4548,218190122,1
4549,215228052,0
4550,214923380,0
4551,217801756,1
4552,222600808,1
4553,221213506,1
4554,218689529,1
4555,213504039,0
4556,216512471,1
4557,217426266,1
4558,214330216,0
4559,222168486,1
4560,214272162,1
4561,217652741,1
4562,220185825,0
4563,214766867,1
4564,217411209,1
4565,217290477,1
4566,219457395,1
4567,214294258,1
4568,221608611,1
4569,221105907,1
4570,217856992,1
4571,220047964,1
4572,220463654,1
4573,218159195,1
4574,221021185,1
4575,221894250,1
4576,220134044,1
4577,214372384,1
4578,216464013,1
4579,217182651,1
4580,222420091,1
4581,221068187,1
4582,219548646,1
4583,220577196,1
4584,221434107,1
4585,222629938,1
4586,216353885,1
4587,217628458,1
4588,218052879,1
4589,214180491,1
4590,214787531,1
4591,222290544,0
4592,214388867,1
4593,217258301,1
4594,219672413,1
4595,219824697,1
4596,216685729,1
4597,219481640,1
4598,217856415,1
4599,214817173,1
4600,215913433,1
4601,216351277,1
4602,221175943,1
4603,220340316,1
4604,216020033,1
4605,216426296,1
4606,216418896,1
4607,214066831,1
4608,222635360,1
4609,220041879,1
4610,217967013,1
4611,221250726,1
4612,216534602,1
4613,215683949,1
4614,220325190,1
4615,214980330,1
4616,218996248,1
4617,221370423,1
4618,221473680,1
4619,222769647,1
4620,217271765,1
4621,214811380,1
4622,220838027,1
4623,214974752,1
4624,216882189,1
4625,215848887,0
4626,222663342,1
4627,220996038,1
4628,219987767,1
4629,220752026,1
4630,219385676,1
4631,218339058,0
4632,216742400,1
4633,221975963,1
4634,215680584,1
4635,214873024,1
4636,216249465,1
4637,214772452,1
4638,222092450,1
4639,215847785,1
4640,214738915,1
4641,219769374,1
4642,215559748,1
4643,215600857,1
4644,217186996,0
4645,220226512,1
4646,214349319,0
4647,215430282,1
4648,215364711,1
4649,214717655,1
4650,217265005,1
4651,218100613,1
4652,215366446,1
4653,218271260,1
4654,217236197,1
4655,221918210,1
4656,216644536,1
4657,222170817,1
4658,218415455,0
4659,216338267,1
4660,220843050,0
4661,215243552,1
4662,219299733,1
4663,219479402,1
4664,218608068,1
4665,217588341,1
4666,218271275,1
4667,219784553,1
4668,221273823,1
4669,221430378,1
4670,222454437,1
4671,216325087,1
4672,214586479,0
4673,215374270,1
4674,215221207,1
4675,218396646,1
4676,217344801,1
4677,219031399,1
4678,215718929,0
4679,215546109,1
4680,214583075,1
4681,215776692,1
4682,222478489,1
4683,222654293,1
4684,222597948,1
4685,220030746,1
4686,222564101,1
4687,221451858,1
4688,220189117,1
4689,217743005,1
4690,220605011,1
4691,221079137,1
4692,219768210,1
4693,215520950,1
4694,219757758,1
4695,213666108,1
4696,216919927,1
4697,214762281,1
4698,221952810,1
4699,221141159,1
4700,215102844,1
4701,219611698,1
4702,222231363,1
4703,222436176,1
4704,221880338,1
4705,215843053,0
4706,221801209,1
4707,214724734,1
4708,220797686,1
4709,217090202,0
4710,222689108,1
4711,217527543,1
4712,216381958,1
4713,222453941,1
4714,220274395,1
4715,216200984,1
4716,221344231,1
4717,219059693,1
4718,217335269,1
4719,220123421,1
4720,214722855,1
4721,213394030,1
4722,222665209,1
4723,217320643,1
4724,222422251,1
4725,216335601,1
4726,219468934,1
4727,221518397,1
4728,218300895,1
4729,222851642,1
4730,213420766,1
4731,214809825,1
4732,215695416,1
4733,213402736,1
4734,220655467,0
4735,217191390,1
4736,221094967,0
4737,218573189,1
4738,214467358,1
4739,215880894,1
4740,213899891,0
4741,222748504,1
4742,220453132,1
4743,214819935,1
4744,213405035,1
4745,215618646,1
4746,217785404,0
4747,215217654,1
4748,216110812,1
4749,218241031,1
4750,216941063,1
4751,214715100,1
4752,215592283,1
4753,215850573,1
4754,213600080,1
4755,217169757,1
4756,213798681,1
4757,220233478,1
4758,213330035,1
4759,213329890,1
4760,220818770,1
4761,221554276,1
4762,215697198,1
4763,219929628,1
4764,220385377,1
4765,219294006,1
4766,214766358,1
4767,213808848,1
4768,222557640,1
4769,219908222,0
4770,216774258,1
4771,215787968,1
