,tripid,prediction
3218,217967013,1
3219,221236693,0
3220,221310212,1
3221,222231467,1
3222,222003941,1
3223,217646878,1
3224,218027734,1
3225,218817094,1
3226,216362011,1
3227,217753011,0
3228,216770804,1
3229,216371226,0
3230,219079401,1
3231,216781723,1
3232,219780575,1
3233,215362254,1
3234,219647081,1
3235,215221207,1
3236,220974822,1
3237,218620329,1
3238,219593169,1
3239,222604098,1
3240,216903883,1
3241,222466786,1
3242,222755330,1
3243,218690342,1
3244,215595127,0
3245,217056470,1
3246,217081741,1
3247,218580682,1
3248,216473034,1
3249,217971816,1
3250,218603188,1
3251,221715188,1
3252,219796336,1
3253,216980845,1
3254,214420468,1
3255,222248651,0
3256,216162563,1
3257,214349319,0
3258,216792526,1
3259,213357389,0
3260,222623005,1
3261,213404206,1
3262,221056647,1
3263,220396654,1
3264,217800697,1
3265,215446084,1
3266,221266699,1
3267,217135911,1
3268,218339058,0
3269,220793372,1
3270,213660373,1
3271,220014241,1
3272,215886595,1
3273,221609601,1
3274,216787258,1
3275,215256343,1
3276,216811152,1
3277,221387481,1
3278,214752088,1
3279,214277208,1
3280,213327295,1
3281,215938920,1
3282,214029489,1
3283,219370032,1
3284,215874057,0
3285,220123421,1
3286,218575795,1
3287,218752791,1
3288,222346145,1
3289,216270853,1
3290,216568754,1
3291,218341628,1
3292,213502788,1
3293,219332756,1
3294,214284223,1
3295,215762630,1
3296,221608129,1
3297,221506400,1
3298,221645841,1
3299,216759746,1
3300,217659625,1
3301,219444841,1
3302,218442861,1
3303,213305134,1
3304,220838027,1
3305,222285490,1
3306,222615829,1
3307,215990963,0
3308,219302810,1
3309,220799470,1
3310,216212818,1
3311,214371466,1
3312,218667149,1
3313,213585700,0
3314,222443383,0
3315,216349600,1
3316,222685379,1
3317,216327629,1
3318,216695750,1
3319,218610850,0
3320,214769444,0
3321,216832202,1
3322,213416495,1
3323,222600915,1
3324,217176155,1
3325,216968736,1
3326,222194907,1
3327,215245240,1
3328,218155409,0
3329,217640888,1
3330,214393803,1
3331,220162585,1
3332,216816784,1
3333,219776694,1
3334,220107597,1
3335,221894250,1
3336,213327152,1
3337,221994614,1
3338,221524013,1
3339,213514085,1
3340,219520932,1
3341,221187176,1
3342,214414764,1
3343,217628458,1
3344,215552915,1
3345,215918598,1
3346,217537165,0
3347,221074747,1
3348,216768713,1
3349,217643884,1
3350,218129825,1
3351,221929227,1
3352,220772953,1
3353,216907295,1
3354,217178059,0
3355,220458840,0
3356,217316135,0
3357,221131926,1
3358,222340471,1
3359,217227202,0
3360,214450429,0
3361,220353983,1
3362,214923380,1
3363,219691680,1
3364,215754272,1
3365,217191549,1
3366,213932153,1
3367,218050830,1
3368,217492807,1
3369,222599275,1
3370,218213886,1
3371,214932783,1
3372,213797754,1
3373,214426272,1
3374,214287230,1
3375,214101998,1
3376,218764076,1
3377,217449042,1
3378,221649843,1
3379,217967021,1
3380,219308157,1
3381,218909545,1
3382,220628373,1
3383,222285858,1
3384,221980084,1
3385,215677136,1
3386,218356454,1
3387,214482945,0
3388,218973504,1
3389,219055011,1
3390,220008991,1
3391,222535912,1
3392,219978831,0
3393,220105943,1
3394,213915045,1
3395,216083627,1
3396,220212698,1
3397,221073659,1
3398,216687923,1
3399,214781448,1
3400,219676603,1
3401,216007177,1
3402,221779916,1
3403,215228052,0
3404,217292905,1
3405,216476428,1
3406,221172888,1
3407,221370423,1
3408,222837360,1
3409,221580926,0
3410,217349142,1
3411,217009508,1
3412,219153295,1
3413,217020533,1
3414,214272409,1
3415,213415870,1
3416,222420091,1
3417,219424971,0
3418,217803719,1
3419,218183189,1
3420,221987774,1
3421,219180952,1
3422,216774517,1
3423,221154662,1
3424,217778422,1
3425,218557072,1
3426,220215328,1
3427,219675749,0
3428,213562341,1
3429,216816843,1
3430,217037431,1
3431,222673846,1
3432,217085138,1
3433,218426277,1
3434,217878380,1
3435,218986283,1
3436,218135017,1
3437,213673528,1
3438,213683068,1
3439,216644082,1
3440,216462237,1
3441,214661043,1
3442,222118114,1
3443,221555297,1
3444,220192011,1
3445,217759414,1
3446,214780388,0
3447,219612708,1
3448,221374771,1
3449,217895937,1
3450,216989877,0
3451,220816248,1
3452,215013680,1
3453,220400836,1
3454,220440586,1
3455,217696989,1
3456,220490251,1
3457,218550607,1
3458,221763436,1
3459,222641165,0
3460,217592770,1
3461,215707174,1
3462,216334891,1
3463,222434251,1
3464,218401542,0
3465,217173351,1
3466,218454466,1
3467,219351520,1
3468,222635250,1
3469,213356167,1
3470,214756173,1
3471,217026364,1
3472,222860703,1
3473,220639528,1
3474,218821872,1
3475,217559514,1
3476,215898007,0
3477,215686871,1
3478,221075885,1
3479,221246587,1
3480,222364194,1
3481,217029634,1
3482,218108065,0
3483,217158913,1
3484,219023472,1
3485,218227932,1
3486,220183568,1
3487,215007272,0
3488,222539353,1
3489,221214245,0
3490,213584766,1
3491,215050934,1
3492,221892210,1
3493,220010688,1
3494,213930769,0
3495,222346105,1
3496,217092104,1
3497,219748493,1
3498,214053568,1
3499,220114523,1
3500,213465226,0
3501,214679066,1
3502,216618496,1
3503,220774867,1
3504,214131305,1
3505,222716803,1
3506,214583075,1
3507,218064022,1
3508,219325063,1
3509,220536450,1
3510,216015557,1
3511,215888191,1
3512,222488382,1
3513,217990298,1
3514,221344862,0
3515,222242771,1
3516,219891806,1
3517,221210397,1
3518,216670030,1
3519,215833886,1
3520,221993600,1
3521,217615092,1
3522,214299462,1
3523,215795682,1
3524,219690287,1
3525,221897443,1
3526,213476602,1
3527,215126831,1
3528,219469434,1
3529,217286504,1
3530,216658900,1
3531,217854624,1
3532,222012723,1
3533,216634966,1
3534,218533816,0
3535,216600278,1
3536,213405035,1
3537,214502857,1
3538,216062842,1
3539,213944247,1
3540,213623313,1
3541,222592040,1
3542,215752368,1
3543,217241532,1
3544,214819159,1
3545,222636921,1
3546,216808278,1
3547,215794874,1
3548,216758424,1
3549,214233468,1
3550,217001110,0
3551,215278706,1
3552,214745346,1
3553,213382516,1
3554,219493933,1
3555,217105450,0
3556,219013718,1
3557,215466786,1
3558,219217080,1
3559,219479402,1
3560,217031943,1
3561,220568860,1
3562,222082675,1
3563,217079955,1
3564,216613855,1
3565,222060256,1
3566,218576433,1
3567,213993309,1
3568,219594111,1
3569,221079438,1
3570,213725442,1
3571,213684614,1
3572,213448982,1
3573,222657756,1
3574,221468088,1
3575,216797508,1
3576,214150047,1
3577,217370980,1
3578,220961414,1
3579,215181430,1
3580,220568063,0
3581,216472925,1
3582,216325958,1
3583,217633987,1
3584,213983199,1
3585,222625256,1
3586,219749073,1
3587,214849754,1
3588,219288219,1
3589,219653363,1
3590,214833282,1
3591,222393901,1
3592,217122027,0
3593,217964152,1
3594,218703431,1
3595,219444298,1
3596,214955770,1
3597,217171402,1
3598,215500677,1
3599,218758046,1
3600,214125886,1
3601,214835875,1
3602,214556932,1
3603,219070535,1
3604,213504039,0
3605,218929437,1
3606,214949165,1
3607,221199276,1
3608,221437285,1
3609,217713067,1
3610,220040859,1
3611,217101841,1
3612,218676778,1
3613,222705679,1
3614,218982342,1
3615,221356068,1
3616,220394486,0
3617,222832962,1
3618,217728627,1
3619,214362060,1
3620,216041389,1
3621,218723677,1
3622,219596801,1
3623,213465966,1
3624,215885876,1
3625,222446855,1
3626,216132874,1
3627,215814666,1
3628,215108923,1
3629,220564940,1
3630,220339720,1
3631,221110573,1
3632,222717033,0
3633,218229690,1
3634,215476054,1
3635,216376436,1
3636,218844843,0
3637,214850916,1
3638,221637590,1
3639,215953212,1
3640,214056290,1
3641,215217654,1
3642,222141641,1
3643,217700335,1
3644,221694981,0
3645,214559341,1
3646,221642365,0
3647,215613979,1
3648,213809037,1
3649,219086392,1
3650,221713982,1
3651,218765610,1
3652,220388486,1
3653,221686139,1
3654,218139541,1
3655,217336314,0
3656,213885009,0
3657,214537339,0
3658,221624315,1
3659,221451212,0
3660,221629984,1
3661,221427039,1
3662,221499357,1
3663,221535958,1
3664,222690276,1
3665,213837282,1
3666,221439878,1
3667,219657985,1
3668,216875067,1
3669,220302750,1
3670,219825126,1
3671,220966336,1
3672,216505506,1
3673,215273135,1
3674,219565111,1
3675,221226042,1
3676,217997459,1
3677,217155865,1
3678,217195171,1
3679,218577693,1
3680,214759242,1
3681,215835297,1
3682,214059662,1
3683,218906873,1
3684,215335304,1
3685,219807985,0
3686,213696780,1
3687,220330127,1
3688,215920191,0
3689,215482640,1
3690,217983107,1
3691,217827674,0
3692,220388909,1
3693,221423920,1
3694,217411164,0
3695,218341600,1
3696,216900537,1
3697,222795616,1
3698,215365814,1
3699,213332952,0
3700,218616305,1
3701,221127820,1
3702,222192580,1
3703,217376461,1
3704,218049586,1
3705,222826396,1
3706,217659801,1
3707,222698560,1
3708,213682799,1
3709,214333810,1
3710,215963430,1
3711,222583078,1
3712,216095429,1
3713,221667600,1
3714,220355993,1
3715,220486400,1
3716,215983063,1
3717,222096417,0
3718,214255576,1
3719,222509742,0
3720,214504757,1
3721,222653033,1
3722,216741677,1
3723,217081307,1
3724,220389540,1
3725,216368195,0
3726,219395230,1
3727,219360271,1
3728,215121570,1
3729,215331292,1
3730,218816645,1
3731,218597341,1
3732,218334391,0
3733,218191007,1
3734,218673174,1
3735,218130324,1
3736,216110812,1
3737,219598567,1
3738,220437990,1
3739,219536908,1
3740,217952318,1
3741,219623317,1
3742,222634006,0
3743,216758510,1
3744,222193485,1
3745,216502469,1
3746,217601536,0
3747,217397574,1
3748,220685540,0
3749,213669088,1
3750,221433052,0
3751,213406593,0
3752,216597895,0
3753,215572673,1
3754,214033955,1
3755,221076953,1
3756,217353793,1
3757,221712149,1
3758,216382368,1
3759,222014000,1
3760,220474801,1
3761,221356883,1
3762,221231849,1
3763,222267183,1
3764,214220354,1
3765,218873940,0
3766,221496181,1
3767,220088346,1
3768,218564253,1
3769,214970062,1
3770,217281862,1
3771,214277851,1
3772,217486039,0
3773,214511722,1
3774,221753455,1
3775,219428964,1
3776,216475885,1
3777,214838963,1
3778,218268710,0
3779,213341938,0
3780,222277516,0
3781,213422812,1
3782,220173983,1
3783,219680388,1
3784,218808156,1
3785,213912526,1
3786,215607554,0
3787,215666978,1
3788,222720029,1
3789,215576821,1
3790,221867157,1
3791,219390578,1
3792,222267115,1
3793,214785858,1
3794,220829551,1
3795,221155529,1
3796,219445592,1
3797,221221860,1
3798,219913248,1
3799,220463600,1
3800,214959794,1
3801,221825921,1
3802,219523901,1
3803,222561045,1
3804,213821345,1
3805,220974166,1
3806,220784653,1
3807,222378597,1
3808,213835221,1
3809,221250388,1
3810,216032695,1
3811,220851545,1
3812,214951333,0
3813,219475175,1
3814,215924147,1
3815,222399980,0
3816,215379314,1
3817,220263916,1
3818,214917879,1
3819,216873777,1
3820,216420193,1
3821,221586884,1
3822,220377128,1
3823,216345223,0
3824,215729997,0
3825,216605216,1
3826,218002402,1
3827,213662957,1
3828,215057962,1
3829,213624455,1
3830,218914518,1
3831,217385879,1
3832,220038309,1
3833,214766867,1
3834,218833718,0
3835,214456460,1
3836,215731324,1
3837,219606293,0
3838,215898171,1
3839,215859634,1
3840,216338267,1
3841,217490096,1
3842,221077447,1
3843,221853693,1
3844,216861278,1
3845,215339871,1
3846,213347663,1
3847,217930279,1
3848,222729886,1
3849,214398638,1
3850,215659868,1
3851,220764189,1
3852,214067576,1
3853,220263642,1
3854,220385377,1
3855,220908618,1
3856,220184390,1
3857,215794949,1
3858,214933591,1
3859,216321500,0
3860,214681256,1
3861,217691117,1
3862,217290317,1
3863,216592356,1
3864,221837626,1
3865,214371928,1
3866,217493092,1
3867,217068819,1
3868,220471532,1
3869,215366745,1
3870,221890754,1
3871,219918941,1
3872,214787531,1
3873,218147618,0
3874,216538498,1
3875,214073183,1
3876,215456983,1
3877,221094410,1
3878,217817400,1
3879,217551409,1
3880,221181931,1
3881,214724734,1
3882,218130332,1
3883,213723728,1
3884,218064369,1
3885,214586934,1
3886,213925748,1
3887,216941063,1
3888,213394030,1
3889,220112917,1
3890,218113003,1
3891,213440387,1
3892,222482881,1
3893,221673231,1
3894,214772452,1
3895,214726712,1
3896,220827545,1
3897,222641768,1
3898,214114916,1
3899,219665796,1
3900,222546537,1
3901,222539079,1
3902,214608709,0
3903,219093019,0
3904,214207479,0
3905,219754490,1
3906,215269536,1
3907,213298687,1
3908,220274395,1
3909,213800099,1
3910,220089910,1
3911,221382750,1
3912,214267829,1
3913,213324136,1
3914,222741704,1
3915,215839688,1
3916,216468162,1
3917,214304426,1
3918,216563005,1
3919,216664274,1
3920,219065377,1
3921,218659657,1
3922,217176399,1
3923,213731260,1
3924,220778522,1
3925,214760806,1
3926,215539154,1
3927,222201622,1
3928,215279569,1
3929,220910216,1
3930,222564101,1
3931,214253637,1
3932,221168124,1
3933,221741844,1
3934,220662110,1
3935,219677597,1
3936,213429887,1
3937,218735608,1
3938,222816520,0
3939,218051820,0
3940,218501757,1
3941,222767660,1
3942,219577989,1
3943,216829911,1
3944,218001768,1
3945,218263138,1
3946,213662056,1
3947,219699857,1
3948,213542881,1
3949,216616886,1
3950,216426296,1
3951,217166955,1
3952,213832895,1
3953,222586267,1
3954,216056921,1
3955,218794735,1
3956,216677904,1
3957,214601738,1
3958,214777297,1
3959,215824163,1
3960,220209066,1
3961,215417561,1
3962,222687190,1
3963,216856261,1
3964,222038663,1
3965,215008936,1
3966,222342510,1
3967,217023189,1
3968,215498081,1
3969,215898976,1
3970,222638558,1
3971,220351047,1
3972,218062257,1
3973,221654348,1
3974,214054828,1
3975,218828668,1
3976,214737485,1
3977,216279036,1
3978,219112120,1
3979,213428524,0
3980,217605304,1
3981,213370075,1
3982,214987011,1
3983,214117136,0
3984,220251004,0
3985,221020362,1
3986,220223832,1
3987,216426966,1
3988,214503579,1
3989,222696487,1
3990,221819783,1
3991,213920974,1
3992,213893972,0
3993,215003282,0
3994,217969077,1
3995,222197914,1
3996,218568102,1
3997,219564381,1
3998,214376168,1
3999,216113821,1
4000,218154300,1
4001,217829057,1
4002,220418789,1
4003,219004430,1
4004,215723211,1
4005,217922133,1
4006,216185153,1
4007,214419921,1
4008,213435372,1
4009,215671788,1
4010,222223258,1
4011,219271149,1
4012,219393514,1
4013,218756656,1
4014,215439120,1
4015,222614692,1
4016,215842199,1
4017,214778837,1
4018,217549546,1
4019,216892531,1
4020,220261190,1
4021,217869157,1
4022,218675493,1
4023,215061585,0
4024,222723791,1
4025,220446272,1
4026,219756033,1
4027,220501094,0
4028,220340316,1
4029,214941845,1
4030,222339321,1
4031,216123528,1
4032,218581136,1
4033,216891161,1
4034,218206266,1
4035,217407736,1
4036,219554560,1
4037,219041991,1
4038,213635111,1
4039,222663342,1
4040,221118427,1
4041,221711810,1
4042,213881200,1
4043,217311049,0
4044,221544767,0
4045,216353885,1
4046,215825857,1
4047,219426933,1
4048,221975963,1
4049,221285776,1
4050,214267001,1
4051,218629835,1
4052,221116603,1
4053,221399356,1
4054,213311364,1
4055,213556421,1
4056,218592354,1
4057,219891359,1
4058,215285356,1
4059,221294437,1
4060,220977215,1
4061,214980896,1
4062,214792766,0
4063,219775050,1
4064,216439292,1
4065,215640408,0
4066,218320587,1
4067,220983305,1
4068,219753449,1
4069,221150968,1
4070,222765013,1
4071,214531394,1
4072,217681736,1
4073,214125987,1
4074,217032062,1
4075,217035681,1
4076,215063050,1
4077,222361526,1
4078,217747391,1
4079,221275043,1
4080,216781262,1
4081,215597959,1
4082,217712808,1
4083,216897930,1
4084,219811735,1
4085,221102800,1
4086,217411054,1
4087,218996248,1
4088,213314867,1
4089,221777494,1
4090,219002701,1
4091,221953287,0
4092,216405812,1
4093,220134044,1
4094,217900170,1
4095,213308616,1
4096,221436121,1
4097,219071581,1
4098,218752227,1
4099,213329890,1
4100,220349546,1
4101,214837150,1
4102,216124431,1
4103,216072071,1
4104,214330075,1
4105,219346966,1
4106,214272671,1
4107,218582874,1
4108,214784235,0
4109,218794396,1
4110,219603245,1
4111,216550475,1
4112,216419543,1
4113,215600353,1
4114,218594770,1
4115,221346832,1
4116,218031641,0
4117,214828473,1
4118,221886455,1
4119,222416792,1
4120,214750347,1
4121,217200820,1
4122,220750960,1
4123,216515178,1
4124,217689930,1
4125,222495919,1
4126,217196800,1
4127,222330127,1
4128,218399278,0
4129,218797748,1
4130,217940090,1
4131,216499878,0
4132,220553316,1
4133,218188231,1
4134,214680591,1
4135,220050488,1
4136,213522011,0
4137,214747226,1
4138,221440879,1
4139,215372980,0
4140,220778343,1
4141,216966729,1
4142,222799481,1
4143,217467408,1
4144,218772942,1
4145,215749974,1
4146,213733102,0
4147,220116255,1
4148,213493755,1
4149,217638643,1
4150,216631577,1
4151,215377931,0
4152,222595874,1
4153,222198791,1
4154,213491642,1
4155,219831995,1
4156,216234832,1
4157,216461887,1
4158,215834990,1
4159,215970655,1
4160,217488107,1
4161,222484690,1
4162,213549142,1
4163,215636905,1
4164,216861539,1
4165,221896152,1
4166,221628251,1
4167,221503003,1
4168,219159133,1
4169,213375791,1
4170,222585729,1
4171,222482469,1
4172,214456103,1
4173,218784943,0
4174,217459577,1
4175,221477440,0
4176,218339553,1
4177,222457249,1
4178,214416193,1
4179,221676562,1
4180,218845867,1
4181,213727812,1
4182,215680584,1
4183,220624222,1
4184,216973945,1
4185,219166682,1
4186,215852698,1
4187,218567180,1
4188,222342196,1
4189,222735007,1
4190,219047592,1
4191,221623178,1
4192,217874228,1
4193,217462893,0
4194,217904657,1
4195,219836107,1
4196,220846444,1
4197,220459733,1
4198,216377197,1
4199,216056550,1
4200,215355977,1
4201,216016531,1
4202,221544878,1
4203,217302372,1
4204,218922049,1
4205,221899039,1
4206,221541716,0
4207,214809782,1
4208,217510276,1
4209,216918083,1
4210,215596751,1
4211,213389911,1
4212,215684294,1
4213,213501892,1
4214,215530282,1
4215,215940836,0
4216,217295654,1
4217,213642770,1
4218,216734591,0
4219,217273373,1
4220,219284046,1
4221,219931967,1
4222,215403168,1
4223,214411792,1
4224,216602656,1
4225,220597666,1
4226,222588189,1
4227,215607056,1
4228,217322906,1
4229,221885949,1
4230,216378016,1
4231,213343683,1
4232,220453132,1
4233,221800897,1
4234,213575610,1
4235,213516686,1
4236,214183752,0
4237,220395137,1
4238,218348582,1
4239,216570117,1
4240,217574443,1
4241,219993043,1
4242,215853261,1
4243,221421113,1
4244,214361808,1
4245,219012585,1
4246,215056469,1
4247,214647383,1
4248,221127998,1
4249,220941509,1
4250,213640355,0
4251,213918817,1
4252,219568232,1
4253,215728475,1
4254,213315522,1
4255,222522395,1
4256,215366446,1
4257,220762969,1
4258,219820528,1
4259,221344216,1
4260,222477820,1
4261,220130143,1
4262,221206363,1
4263,216494291,1
4264,216377192,1
4265,221141955,1
4266,215288326,1
4267,215965127,1
4268,221279749,1
4269,218178274,1
4270,222800705,1
4271,220325281,1
4272,219311960,0
4273,219025659,1
4274,216497520,1
4275,216149138,1
4276,213496089,1
4277,220182218,1
4278,221760521,1
4279,219305160,1
4280,213386198,1
4281,217077027,1
4282,219153354,1
4283,216377060,1
4284,219136188,1
4285,215978163,1
4286,217865824,1
4287,214671454,1
4288,214285748,1
4289,218860040,1
4290,213323381,1
4291,218605746,1
4292,214128029,0
4293,218751009,1
4294,217063288,1
4295,221123446,1
4296,220960009,1
4297,220050924,1
4298,220459247,1
4299,222314369,1
4300,219260028,1
4301,222596971,1
4302,215011638,1
4303,215211995,1
4304,215243552,1
4305,221486762,1
4306,215915368,1
4307,219612134,1
4308,216459943,1
4309,222192968,1
4310,220766210,1
4311,218727092,0
4312,216413455,1
4313,215764028,1
4314,218744479,1
4315,214598836,1
4316,215311009,1
4317,221524557,1
4318,221227619,1
4319,221704813,1
4320,214662750,1
4321,217534918,1
4322,221620578,1
4323,219619539,1
4324,213692305,1
4325,218499271,1
4326,218247637,1
4327,213310105,1
4328,214432404,1
4329,220488693,1
4330,215347853,1
4331,220030682,0
4332,213587643,1
4333,220917517,1
4334,215809706,1
4335,221743827,1
4336,214086312,0
4337,213582147,1
4338,222019893,1
4339,221498068,1
4340,218705939,1
4341,215992800,0
4342,222231363,1
4343,218604026,1
4344,222406289,1
4345,218980847,1
4346,220071616,1
4347,220370755,1
4348,214830985,1
4349,218051026,1
4350,222496991,1
4351,218066085,1
4352,216291690,1
4353,216017727,1
4354,215710623,1
4355,219587570,1
4356,221340882,1
4357,220188355,1
4358,221734090,1
4359,218260227,1
4360,213415096,1
4361,219616130,0
4362,221465867,1
4363,221602432,1
4364,217974931,1
4365,217655755,1
4366,221079063,1
4367,218490056,1
4368,216368174,1
4369,220244459,1
4370,217636599,1
4371,217107495,1
4372,216434550,1
4373,217974401,1
4374,217809713,1
4375,217401770,1
4376,218339332,1
4377,215108717,1
4378,218530757,1
4379,213680124,1
4380,220563329,1
4381,220042266,1
4382,221705974,1
4383,220617718,1
4384,214839914,0
4385,222481492,1
4386,220894733,1
4387,215430282,1
4388,214927273,1
4389,219602715,1
4390,221818680,1
4391,219109981,1
4392,217925808,1
4393,216851400,1
4394,216287120,0
4395,217690601,1
4396,213788317,1
4397,217498796,1
4398,218152345,1
4399,216610927,1
4400,220655939,1
4401,218027226,1
4402,217207392,1
4403,220339781,1
4404,220389760,1
4405,215659018,1
4406,222837378,1
4407,217979701,1
4408,217849323,1
4409,222713213,1
4410,214811380,1
4411,214075875,1
4412,219818233,1
4413,221340318,1
4414,219627935,1
4415,214459221,1
4416,221504776,1
4417,215420514,1
4418,217074424,1
4419,216925754,1
4420,215726197,1
4421,221472526,1
4422,217817905,1
4423,216094576,1
4424,220092693,1
4425,215619092,1
4426,214228204,1
4427,216239052,1
4428,218147968,1
4429,216609453,1
4430,216977915,1
4431,217539215,1
4432,213539606,1
4433,221298767,1
4434,217893541,1
4435,216213396,1
4436,222067444,1
4437,222254211,1
4438,213526348,1
4439,215447060,1
4440,220640184,1
4441,219856685,1
4442,220329476,0
4443,214641374,1
4444,216415973,1
4445,221702546,1
4446,219946340,1
4447,213898930,1
4448,218787869,1
4449,222424361,1
4450,215599236,1
4451,215739258,1
4452,218781995,1
4453,218415281,1
4454,215262104,1
4455,217578413,1
4456,219151108,1
4457,218766073,0
4458,217340487,1
4459,219034504,1
4460,219605933,1
4461,220757116,1
4462,219081155,1
4463,219664098,1
4464,221699101,1
4465,219431595,0
4466,213353361,1
4467,216449930,1
4468,220177138,1
4469,222407122,1
4470,220152792,1
4471,221683094,0
4472,214691341,0
4473,220348742,1
4474,220184361,1
4475,222248895,1
4476,219920225,1
4477,215041258,1
4478,220217849,1
4479,215861419,0
4480,214070361,1
4481,216001245,1
4482,222682858,1
4483,218573377,1
4484,218890698,1
4485,221711994,1
4486,213642740,1
4487,220461637,1
4488,220146140,1
4489,215748143,0
4490,219438930,1
4491,216120789,1
4492,222587887,1
4493,220847861,1
4494,219154801,1
4495,213739934,1
4496,218950870,1
4497,221066555,1
4498,214573615,1
4499,216766404,1
4500,220787730,1
4501,217303270,1
4502,215910841,1
4503,220754044,0
4504,221422724,1
4505,219992937,0
4506,213346446,1
4507,219468934,1
4508,217843826,1
4509,217236341,1
4510,215097641,1
4511,221255729,1
4512,218815058,1
4513,217349482,1
4514,221811674,1
4515,215925904,0
4516,217114341,1
4517,214881841,1
4518,214447036,0
4519,218979747,1
4520,222709682,1
4521,221182403,1
4522,220060949,1
4523,217667095,1
4524,221173815,1
4525,214613168,1
4526,214530448,1
4527,217757657,1
4528,215628472,1
4529,221536876,1
4530,217923617,1
4531,213803596,1
4532,214929038,1
4533,215594212,1
4534,221803085,1
4535,216976873,1
4536,213755216,1
4537,221501417,1
4538,217260797,1
4539,220602269,1
4540,221551563,1
4541,213766045,1
4542,216337041,1
4543,218341498,1
4544,220838556,1
4545,218187975,1
4546,221677470,1
4547,221510861,1
4548,214035720,1
4549,217016498,1
4550,222717383,1
4551,216474456,0
4552,221199593,1
4553,222591198,1
4554,215824431,0
4555,222457099,1
4556,221186586,1
4557,221725917,1
4558,216973380,1
4559,217829284,1
4560,214608255,1
4561,221457434,1
4562,213491799,1
4563,218104648,1
4564,217577348,1
4565,219976320,1
4566,217304207,1
4567,214955393,1
4568,221112761,1
4569,217780489,1
4570,221793207,1
4571,215913282,1
4572,219767985,1
4573,216927449,1
4574,220959239,1
4575,218452964,1
4576,216661371,1
4577,221080716,1
4578,218191818,1
4579,221046009,1
4580,213644527,1
4581,214654984,1
4582,219029598,1
4583,216049519,1
4584,221479155,1
4585,217827509,1
4586,221317817,1
4587,213305594,1
4588,221303244,1
4589,220336505,1
4590,214550883,0
4591,221143113,1
4592,216329971,0
4593,218837289,1
4594,218647510,1
4595,221064458,1
4596,215105868,1
4597,220252888,0
4598,219176734,1
4599,220137071,1
4600,221899544,1
4601,213398384,0
4602,219326744,1
4603,219321552,1
4604,216495051,1
4605,218064594,1
4606,215146931,1
4607,216155050,1
4608,218169855,1
4609,215533281,1
4610,222597423,1
4611,215856970,0
4612,222182803,1
4613,213488882,0
4614,213356473,1
4615,215873894,1
4616,221431978,1
4617,216484368,1
4618,218710029,1
4619,213368681,1
4620,214855116,0
4621,214418639,1
4622,218746141,1
4623,217609354,1
4624,220225481,1
4625,213769967,1
4626,218756046,1
4627,219000830,1
4628,217058548,1
4629,217515699,1
4630,222064755,1
4631,221442526,1
4632,217047247,1
4633,214801056,0
4634,222590708,1
4635,219326700,1
4636,218054767,1
4637,217144613,1
4638,216442550,1
4639,222416603,1
4640,221218698,1
4641,215913433,1
4642,213871188,1
4643,213961593,1
4644,214177505,1
4645,220065427,1
4646,217655491,1
4647,220844450,1
4648,217607165,1
4649,220235220,1
4650,217609360,1
4651,216395662,1
4652,221348383,1
4653,220757020,1
4654,215342219,1
4655,217922678,1
4656,220435330,1
4657,214268375,1
4658,217084127,1
4659,218490511,1
4660,222260628,1
4661,213820298,1
4662,213631291,1
4663,216011072,1
4664,213568574,1
4665,218280846,1
4666,217399622,1
4667,215988263,1
4668,220961146,1
4669,216990158,1
4670,217539191,1
4671,215294581,1
4672,217602011,1
4673,218148343,1
4674,217870170,1
4675,216712094,1
4676,221901217,1
4677,217023136,1
4678,219600067,1
4679,220918374,1
4680,218382590,1
4681,222557640,1
4682,220222573,1
4683,217652741,1
4684,218817519,1
4685,213458338,1
4686,213607404,1
4687,222221695,1
4688,213394413,1
4689,217818475,1
4690,220478506,1
4691,215933513,1
4692,217938473,1
4693,214250646,1
4694,216645441,1
4695,217852802,1
4696,218049517,1
4697,213422459,1
4698,214088968,1
4699,221201535,1
4700,222638988,1
4701,217816589,1
4702,216439920,1
4703,217599184,1
4704,220581872,1
4705,219295192,1
4706,214521148,1
4707,214816323,1
4708,221114135,1
4709,216119884,1
4710,213921349,1
4711,217665083,1
4712,215612413,1
4713,220056950,1
4714,215391012,1
4715,213841173,1
4716,217373063,1
4717,215727965,1
4718,222588060,1
4719,214766358,1
4720,215618646,1
4721,221345885,1
4722,222653278,1
4723,218048162,1
4724,216905845,1
4725,221422489,1
4726,217418207,1
4727,217461408,1
4728,215379959,1
4729,218280817,1
4730,217146597,1
4731,215645919,1
4732,215216740,1
4733,222594616,1
4734,220586750,1
4735,220368954,1
4736,215503586,1
4737,222601049,1
4738,221912554,0
4739,222825646,1
4740,216271961,1
4741,219535379,1
4742,217237856,1
4743,217749024,1
4744,217579956,0
4745,214444750,1
4746,220029819,1
4747,218455350,0
4748,218969098,0
4749,216646476,1
4750,222352728,0
4751,214337934,0
4752,218563461,1
4753,216078963,1
4754,219533240,1
4755,218546836,1
4756,214717655,1
4757,216812777,1
4758,213684262,1
4759,217616077,1
4760,216918378,1
4761,216476163,1
4762,215059933,1
4763,216674423,1
4764,214584660,1
4765,216040847,1
4766,222004585,1
4767,215824333,1
4768,214860245,1
4769,216481482,1
4770,218493535,1
4771,214806438,1
